RecordedDate,response_id,Q1_a,Q1_b,Q1_c,Q1_d,Q1_e,Q2_a,Q2_b,Q2_c,Q2_d,Q2_e,Q3_a,Q3_b,Q3_c,Q4_a,Q4_b,Q4_c,Q5_a,Q5_b,Q6_a,Q6_b,Q7_a,Q7_b,Q7_c,Q7_d,Q7_e,Q8_a,Q8_b,Q8_c,Q8_d,Q8_e,Q10,Q11_a,Q11_b,Q11_c,Q11_d,Q12_a,Q12_b,Q12_c,Q12_d,wave,Q17,Q18,Q19,Q20,t_c
8/30/22 16:37,363,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,,,,,,,,,,,,,,,,7,7,7,7,7,7,7,7,2,Excellent,Excellent,7,6,
9/21/22 15:24,364,5,6,5,5,6,6,5,6,5,6,7,7,7,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
3/23/22 10:04,365,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,7,1,1,1,7,1,,,,,
4/21/22 16:14,365,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,,,,,,,,,,,,,,,1,7,7,7,1,7,7,7,2,Excellent,Good,6,7,
7/14/22 10:36,365,7,7,7,7,7,7,7,7,7,7,,,,,,,1,1,1,1,1,1,1,2,1,1,1,1,2,1,5,2,7,7,7,2,7,7,7,3,,,,,1
3/28/22 11:59,366,5,5,6,7,7,4,5,6,7,7,7,6,5,7,6,6,1,2,1,1,2,1,1,1,2,1,1,1,1,1,2,5,7,7,7,4,7,7,5,1,,,,,
4/22/22 16:37,366,6,5,7,7,6,6,6,7,7,7,7,6,6,7,6,6,,,,,,,,,,,,,,,,6,7,7,7,6,7,7,7,2,Good,Good,4,6,
7/19/22 13:25,366,,,,,,,,,,,,,,,,,2,2,1,1,1,1,1,1,2,1,1,1,1,1,3,,,,,,,,,3,,,,,1
5/16/22 17:10,367,6,5,5,5,5,6,5,5,5,5,7,5,7,7,5,7,2,2,1,1,2,2,2,1,2,2,2,2,1,2,3,5,7,7,7,5,7,7,7,1,,,,,
5/19/22 10:30,367,6,5,6,7,7,6,5,6,7,7,7,5,7,7,5,7,,,,,,,,,,,,,,,,7,7,7,7,7,7,7,7,2,Excellent,Average,7,7,
7/14/22 10:08,367,6,6,6,6,6,6,6,6,6,6,,,,,,,2,2,1,1,2,2,2,2,2,2,2,2,2,2,5,6,7,7,6,6,7,7,6,3,,,,,1
4/6/22 14:54,368,6,7,7,7,5,6,7,7,7,5,7,7,7,7,7,7,2,1,2,1,,,,,,,,,,,,1,7,7,6,1,7,7,7,1,,,,,
8/15/22 15:15,368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
8/12/22 11:30,369,7,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,4,4,4,4,4,4,4,4,1,,,,,
8/15/22 14:09,369,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,,,,,,,,,,,,,,,4,4,4,4,4,4,4,4,2,Good,Good,6,6,
5/5/22 12:40,370,5,6,7,7,6,5,6,7,7,6,7,7,6,7,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,7,7,7,5,7,7,7,1,,,,,
8/8/22 10:15,371,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,7,7,7,7,7,7,7,7,1,,,,,
8/9/22 13:42,371,7,6,7,7,7,7,6,7,7,7,7,7,7,7,7,7,,,,,,,,,,,,,,,,7,7,7,7,7,7,7,7,2,Excellent,Excellent,7,7,
7/11/22 11:29,371,7,7,7,7,7,7,7,7,7,7,,,,,,,1,2,1,2,1,1,1,1,1,1,1,1,1,1,2,7,7,7,7,7,7,7,7,3,,,,,0
5/16/22 13:40,372,7,6,6,7,6,7,6,6,7,7,7,6,6,7,6,6,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,7,7,7,2,7,7,7,1,,,,,
7/15/22 14:26,372,6,5,6,7,6,6,6,6,7,6,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,,,,,1
4/6/22 8:10,373,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,7,7,7,7,7,7,7,7,1,,,,,
4/22/22 15:38,373,7,6,7,7,7,7,6,7,7,7,7,7,7,7,7,7,,,,,,,,,,,,,,,,7,7,7,7,7,7,7,7,2,Excellent,Good,7,7,
7/11/22 11:36,373,7,7,7,7,7,7,7,7,7,7,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,7,7,7,7,3,,,,,1
8/4/22 12:05,374,5,6,5,6,6,5,6,6,6,6,5,6,6,6,6,6,,,,,,,,,,,,,,,,6,6,6,6,6,6,6,6,2,Excellent,Good,6,6,
7/14/22 11:38,374,3,4,5,5,5,3,5,5,5,5,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,3,6,5,6,6,6,3,,,,,0
5/18/22 11:12,375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
7/7/22 23:13,375,5,5,5,6,6,5,5,5,5,6,,,,,,,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,6,7,7,6,6,7,7,6,3,,,,,1
4/2/22 11:09,376,,,,,,,,,,,,,,,,,2,2,2,2,,,,,,,,,,,,,,,,,,,,1,,,,,
7/5/22 16:30,376,3,5,6,6,6,2,5,5,5,5,,,,,,,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,,,,,0
5/25/22 9:53,377,5,4,7,7,7,4,4,7,7,4,7,6,6,7,6,6,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,4,7,7,4,4,7,7,4,1,,,,,
7/11/22 11:19,378,5,5,6,6,6,5,5,6,6,6,,,,,,,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,6,6,5,2,7,7,5,3,,,,,0
3/17/22 10:52,379,6,4,5,7,4,6,5,7,7,6,7,7,5,7,7,6,1,1,1,1,1,1,1,3,1,1,1,1,3,1,1,5,2,2,3,6,2,2,3,1,,,,,
6/16/22 11:07,380,6,6,6,7,6,6,6,6,7,6,7,7,7,7,7,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,7,7,7,7,1,,,,,
6/21/22 15:00,380,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,,,,,,,,,,,,,,,7,7,7,7,7,7,7,7,2,Excellent,Excellent,7,7,
7/15/22 15:21,380,7,7,7,7,7,7,7,7,7,7,,,,,,,1,1,1,1,7,7,7,7,7,7,7,7,7,7,1,7,7,7,7,7,7,7,7,3,,,,,1
8/8/22 12:56,381,3,6,4,6,5,4,5,5,5,5,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,
8/9/22 11:44,381,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,2,Good,Average,6,4,
7/8/22 11:02,381,1,1,1,1,1,7,7,7,7,7,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,,,,,0
8/22/22 11:14,382,5,6,6,6,6,5,6,6,6,6,6,6,6,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
8/11/22 11:40,382,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,,,,,,,,,,,6,6,7,7,6,7,7,7,2,Excellent,Excellent,7,7,
7/29/22 16:22,383,5,4,5,5,5,5,4,4,5,4,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,5,4,3,4,4,4,1,,,,,
8/5/22 11:25,383,6,5,4,4,4,5,4,4,5,4,5,6,6,6,6,6,,,,,,,,,,,,,,,,3,3,5,5,5,5,5,5,2,Excellent,Excellent,7,7,
3/23/22 7:06,384,6,6,6,6,6,7,7,7,7,7,6,6,6,6,6,6,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,,,,,
8/8/22 10:32,385,3,1,1,7,7,7,1,5,5,5,6,1,1,7,1,1,3,4,2,2,3,2,2,1,3,2,2,2,1,3,3,7,7,5,5,6,5,6,6,1,,,,,
4/22/22 15:02,386,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,6,6,6,6,6,6,6,1,,,,,
3/17/22 11:28,387,6,6,6,7,7,6,6,6,7,7,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,6,6,6,6,6,6,1,,,,,
5/25/22 12:52,388,6,7,7,6,7,6,7,7,6,7,7,7,7,7,7,7,,,,,,,,,,,,,,,,6,7,7,7,6,7,7,7,2,Good,Excellent,7,4,
3/23/22 7:39,389,4,5,5,5,5,4,5,5,5,5,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,1,,,,,
3/23/22 21:29,389,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,,,,,,,,,,,6,6,6,6,6,6,6,6,2,Excellent,Good,4,6,
7/11/22 13:16,389,4,4,4,4,4,4,4,4,4,4,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,6,6,6,6,6,6,3,,,,,1
6/6/22 11:01,390,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,1,7,7,7,1,,,,,
7/5/22 15:50,390,7,7,7,7,7,7,7,7,7,7,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,7,7,7,4,7,7,7,3,,,,,0
3/23/22 10:49,391,4,4,6,7,7,4,4,6,7,7,6,4,4,6,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,6,7,7,4,6,7,7,1,,,,,
3/25/22 11:50,391,7,6,7,7,7,7,6,7,7,7,7,6,6,7,6,6,,,,,,,,,,,,,,,,7,7,7,7,7,7,7,7,2,Excellent,Good,7,7,
8/9/22 14:07,391,4,5,5,7,7,4,5,5,7,7,,,,,,,1,1,1,1,3,1,1,3,3,3,1,1,3,3,3,6,4,6,6,6,4,6,6,3,,,,,1
5/24/22 10:54,392,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,1,,,,,
5/25/22 10:26,392,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,,,,,,,,,,,,,,,7,7,7,7,7,7,7,7,2,Excellent,Excellent,7,7,
7/12/22 10:00,392,7,7,7,7,7,7,7,7,7,7,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,7,7,7,7,7,7,7,7,3,,,,,1
8/15/22 12:32,393,6,5,7,6,6,6,5,6,6,6,7,5,6,7,6,6,,,,,,,,,,,,,,,,3,7,6,5,3,7,7,5,2,Good,Good,6,7,
6/2/22 11:12,394,7,7,7,7,6,5,7,7,7,6,5,6,6,7,7,7,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,4,4,1,4,4,4,1,,,,,
5/15/22 8:11,395,2,5,5,7,7,2,5,6,7,7,7,7,7,7,7,7,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,7,7,7,7,7,7,7,7,1,,,,,
3/18/22 16:29,396,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,7,7,7,7,1,,,,,
4/5/22 9:33,397,5,4,2,3,2,5,5,5,6,3,7,5,5,7,5,5,5,5,1,1,,,,,,,,,,,,3,6,3,5,3,6,5,5,1,,,,,
7/6/22 11:20,397,1,2,2,6,2,1,1,1,6,1,,,,,,,5,5,1,1,1,1,1,1,1,1,1,1,1,1,2,3,6,6,6,3,6,6,6,3,,,,,0
8/12/22 9:48,398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
3/23/22 17:50,399,6,4,7,4,4,6,7,7,7,4,6,3,4,7,7,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,7,4,1,7,7,4,1,,,,,
5/19/22 18:44,399,6,4,4,6,4,6,4,4,6,4,6,1,4,7,4,4,,,,,,,,,,,,,,,,5,6,7,4,5,7,7,6,2,Good,Average,4,1,
7/15/22 16:00,399,5,5,5,7,4,5,7,7,7,4,,,,,,,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,5,7,6,4,5,7,7,4,3,,,,,1
3/22/22 9:10,400,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3,3,2,3,1,2,1,2,3,1,1,1,2,2,1,5,5,5,5,5,5,5,5,1,,,,,
7/14/22 10:57,400,7,7,7,7,7,7,7,7,7,7,,,,,,,2,4,2,4,2,2,2,3,3,2,2,2,3,3,3,7,7,7,7,7,7,7,7,3,,,,,1
6/21/22 14:56,401,7,7,7,7,4,7,7,7,7,4,5,7,7,5,6,6,,,,,,,,,,,,,,,,6,6,5,5,5,7,5,5,2,Average,Poor,4,2,
8/16/22 12:00,402,4,5,5,5,5,4,5,5,5,5,4,6,6,4,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,6,6,6,5,6,6,6,1,,,,,
4/25/22 21:03,403,5,2,2,2,4,5,4,2,2,4,6,2,2,6,2,3,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
6/20/22 17:17,404,6,6,6,7,6,6,6,6,7,6,7,7,7,7,7,7,,,,,,,,,,,,,,,,4,5,4,5,4,5,4,5,2,Excellent,Good,4,4,
8/31/22 9:49,405,6,6,6,7,7,6,6,6,7,7,7,7,7,7,7,7,,,,,,,,,,,,,,,,4,7,7,7,4,7,7,7,2,Average,Average,7,6,
4/22/22 11:47,406,7,6,6,7,7,7,6,6,6,7,7,7,7,7,7,7,1,2,1,1,2,1,2,2,2,1,1,1,1,1,3,7,7,7,7,4,4,4,4,1,,,,,
5/4/22 13:05,407,3,6,6,5,7,3,7,7,7,7,7,7,5,7,7,6,3,4,1,1,1,2,1,1,2,1,1,1,1,3,4,,,,,,,,,1,,,,,
7/12/22 12:45,408,5,6,6,6,6,5,6,6,6,6,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,6,6,6,6,6,6,3,,,,,0
7/21/22 12:22,409,6,6,6,6,6,6,6,6,6,6,6,6,7,6,6,7,,,,,,,,,,,,,,,,2,2,2,7,6,6,6,6,2,Good,Good,7,7,
7/11/22 12:08,409,6,6,6,6,6,6,6,6,6,6,,,,,,,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,7,7,7,7,3,,,,,0
3/18/22 15:44,410,5,5,5,6,6,5,6,6,6,6,6,6,6,6,6,6,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,3,6,7,6,6,7,7,7,1,,,,,
7/12/22 14:06,411,3,3,5,3,5,3,5,5,5,5,6,5,5,6,5,5,2,2,1,2,1,1,1,1,1,1,1,1,1,1,3,6,7,7,7,6,7,7,7,1,,,,,
7/11/22 7:29,411,5,3,3,6,5,5,3,3,6,5,,,,,,,1,2,1,1,1,1,1,1,1,1,1,1,1,1,3,6,6,6,6,7,7,7,7,3,,,,,0
7/21/22 12:45,412,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,,,,,,,,,,,5,7,7,7,5,7,7,7,2,Good,Excellent,7,6,
7/12/22 16:56,412,6,6,6,6,6,6,6,6,6,6,,,,,,,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,6,6,6,6,6,6,6,6,3,,,,,0
7/29/22 9:16,413,6,5,6,6,6,5,5,6,6,6,6,5,5,5,5,5,,,,,,,,,,,,,,,,6,6,6,7,6,5,6,7,2,Good,Average,6,4,
3/19/22 12:30,414,3,3,2,5,6,4,3,3,4,5,5,6,6,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,6,6,7,7,7,7,7,1,,,,,
7/15/22 12:08,414,5,6,6,7,6,5,5,5,6,6,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,6,6,6,6,6,6,3,,,,,0
6/22/22 16:01,415,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,,,,,,,,,,,,,,,4,7,7,7,4,7,7,7,2,Excellent,Average,7,7,
5/25/22 13:01,416,6,6,6,6,6,6,6,6,6,6,7,6,6,7,6,6,,,,,,,,,,,,,,,,5,5,5,5,5,5,5,5,2,Average,Poor,6,4,
6/3/22 8:14,417,6,6,6,7,7,6,6,6,7,7,6,6,6,6,6,6,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,
8/24/22 11:29,418,7,7,7,7,7,6,7,7,7,7,7,7,7,7,7,7,,,,,,,,,,,,,,,,1,5,4,5,4,5,4,4,2,Good,Average,1,4,
8/2/22 12:04,419,6,7,6,7,6,6,7,6,7,7,6,7,7,7,7,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,7,7,7,5,7,7,7,1,,,,,
6/18/22 8:04,420,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,6,1,1,1,6,1,3,1,1,,,,,
8/19/22 9:58,421,6,5,6,6,6,6,5,6,6,6,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,4,2,5,5,4,1,,,,,
8/22/22 17:42,421,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,2,Average,Average,4,2,
7/6/22 0:46,422,3,3,4,5,2,3,5,5,3,2,,,,,,,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,4,7,7,2,4,7,7,2,3,,,,,0
8/1/22 10:34,423,5,2,6,3,7,6,1,5,7,7,7,3,3,7,3,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,,,,,
5/25/22 13:03,424,6,6,5,6,6,6,6,5,6,6,7,5,6,7,5,6,,,,,,,,,,,,,,,,4,6,7,6,4,6,7,6,2,Good,Good,4,4,
7/26/22 14:41,425,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,,,,,,,,,,,4,4,4,4,4,4,4,4,2,Good,Good,6,6,
7/8/22 15:11,425,4,4,4,6,7,4,4,6,7,7,,,,,,,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,4,6,7,7,4,7,7,7,3,,,,,0
3/17/22 16:56,426,5,6,6,7,6,5,6,6,6,7,6,6,6,6,6,6,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,5,1,1,1,6,1,1,1,1,,,,,
3/28/22 9:43,426,6,7,7,7,7,6,7,7,7,7,7,7,7,7,7,7,,,,,,,,,,,,,,,,5,7,7,7,5,7,7,7,2,Good,Average,6,6,
5/31/22 11:06,427,3,5,6,7,6,3,5,6,7,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,7,7,7,5,7,7,7,1,,,,,
8/15/22 9:24,428,4,4,5,6,6,4,4,5,6,6,6,3,5,6,4,5,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,4,6,6,6,4,6,6,6,1,,,,,
8/30/22 20:05,429,6,6,6,7,6,6,7,7,7,7,7,6,7,7,7,7,,,,,,,,,,,,,,,,5,7,7,7,5,7,7,7,2,Excellent,Good,7,6,
8/2/22 16:23,430,3,4,4,4,4,4,4,4,4,4,6,6,6,6,6,6,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,4,6,6,7,4,7,7,6,1,,,,,
9/6/22 10:32,431,6,5,5,7,6,6,5,5,7,6,7,5,6,7,5,6,,,,,,,,,,,,,,,,6,7,7,7,6,7,7,7,2,Good,Good,7,7,
8/2/22 11:49,432,7,6,5,7,4,7,7,7,7,4,4,5,5,4,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,5,4,4,7,7,4,1,,,,,
8/11/22 10:33,432,7,5,5,7,4,7,5,7,7,4,4,6,6,4,6,6,,,,,,,,,,,,,,,,1,6,6,1,1,7,7,1,2,Good,Poor,6,6,
7/5/22 13:25,432,3,6,7,6,5,3,6,7,6,5,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,7,7,4,4,7,7,4,3,,,,,0
8/4/22 10:56,433,5,3,5,6,5,6,5,5,7,5,7,7,7,7,7,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,4,4,4,4,4,4,4,1,,,,,
7/5/22 15:44,433,5,3,4,3,5,5,5,5,6,6,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,3,,,,,0
8/9/22 12:37,434,5,4,5,5,6,5,6,6,6,6,7,2,2,7,2,2,,,,,,,,,,,,,,,,7,5,5,6,6,7,7,7,2,Average,Good,6,4,
7/8/22 10:30,434,4,5,5,4,6,4,3,5,6,5,,,,,,,2,4,1,1,4,1,1,2,4,1,1,1,1,1,3,6,6,4,6,5,6,6,6,3,,,,,0
8/25/22 17:01,435,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,7,7,7,7,1,,,,,
8/31/22 12:03,435,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,,,,,,,,,,,,,,,7,7,7,7,7,7,7,7,2,Good,Good,7,6,
7/8/22 10:05,435,5,6,6,6,6,5,6,6,6,6,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,7,7,7,7,3,,,,,0
8/15/22 9:52,436,5,6,7,6,7,5,6,7,5,7,4,6,6,4,6,6,3,3,1,1,1,2,1,1,2,1,1,1,1,1,2,4,4,5,5,4,4,5,5,1,,,,,
7/29/22 16:30,437,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,,,,,,,,,,,5,5,5,5,5,5,5,5,2,Good,Good,6,6,
7/8/22 11:46,437,5,5,5,5,5,6,6,6,6,6,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,,,,,0
7/29/22 14:24,438,3,4,6,6,4,3,4,6,6,4,5,6,6,5,6,6,2,3,1,1,1,,1,1,1,1,1,1,1,1,2,4,7,7,4,4,7,7,4,1,,,,,
8/8/22 10:27,438,6,5,6,7,5,6,5,7,7,5,6,5,6,6,5,6,,,,,,,,,,,,,,,,4,6,7,5,4,7,7,5,2,Excellent,Excellent,7,6,
7/11/22 11:27,438,3,4,5,4,4,3,4,6,6,4,,,,,,,3,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,7,5,4,1,7,7,4,3,,,,,0
7/29/22 10:38,439,6,7,7,7,5,6,7,7,7,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,7,7,4,2,7,7,4,1,,,,,
8/2/22 11:41,439,6,6,6,6,6,6,6,6,6,6,6,6,6,7,6,6,,,,,,,,,,,,,,,,4,7,7,4,4,7,7,4,2,Excellent,Good,6,6,
7/8/22 16:50,439,6,6,6,6,6,6,6,6,6,6,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,6,6,4,4,7,7,4,3,,,,,0
6/2/22 11:44,440,5,5,5,6,6,5,5,5,6,6,6,6,5,6,6,5,1,1,1,1,1,1,1,2,1,1,1,1,2,1,5,1,1,1,4,1,1,1,4,1,,,,,
6/3/22 15:58,440,5,5,5,6,6,5,6,5,6,6,6,5,5,6,5,5,,,,,,,,,,,,,,,,1,1,1,2,1,1,1,2,2,Good,Good,6,4,
7/8/22 11:00,441,7,7,7,7,7,7,7,7,7,7,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,,,,,0
8/11/22 11:37,442,7,6,7,7,6,7,6,7,7,6,7,7,7,7,7,7,,,,,,,,,,,,,,,,4,7,7,6,4,7,7,6,2,Excellent,Excellent,7,4,
7/8/22 10:29,442,5,5,5,7,4,5,5,5,7,5,,,,,,,1,2,1,1,2,1,1,1,1,2,1,1,1,1,1,7,7,7,1,7,7,7,1,3,,,,,0
3/23/22 10:06,443,5,5,5,5,6,5,5,7,7,7,7,5,4,7,5,5,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,6,7,7,7,1,,,,,
8/12/22 11:59,444,4,4,5,5,5,3,5,5,5,5,7,7,7,7,7,6,2,3,2,3,1,2,1,1,1,2,1,1,1,1,2,5,6,6,6,5,6,6,6,1,,,,,
3/23/22 15:39,445,4,4,4,5,5,4,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,5,4,5,5,5,5,1,,,,,
3/24/22 7:51,445,6,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,,,,,,,,,,,4,6,7,5,7,7,7,6,2,Excellent,Excellent,6,7,
6/14/22 19:45,446,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,2,1,1,2,1,1,1,1,2,1,1,1,1,2,4,7,7,7,4,7,7,7,1,,,,,
6/22/22 17:29,446,6,6,6,7,7,6,6,6,7,7,7,7,7,7,7,7,,,,,,,,,,,,,,,,2,7,7,7,2,7,7,7,2,Excellent,Good,6,4,
7/5/22 12:57,446,6,7,6,7,7,6,7,6,7,7,,,,,,,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,3,,,,,1
8/22/22 12:17,447,6,5,5,6,6,6,6,6,6,6,6,6,6,7,5,5,,,,,,,,,,,,,,,,2,5,5,4,4,6,6,5,2,Good,Average,6,6,
3/23/22 9:49,448,6,6,5,6,7,6,6,5,7,7,7,6,6,7,6,7,2,2,1,1,2,2,2,2,4,2,1,1,2,4,5,7,7,7,7,7,7,7,7,1,,,,,
3/22/22 16:35,449,3,4,5,5,5,3,4,4,5,5,6,4,6,6,4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,6,6,2,2,6,6,2,1,,,,,
7/6/22 9:56,449,2,4,4,5,4,2,3,5,5,5,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,5,5,5,7,6,6,6,3,,,,,0
3/22/22 17:09,450,3,3,2,3,2,3,3,2,2,2,4,3,5,4,3,5,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,5,4,2,5,5,5,1,,,,,
8/5/22 11:44,451,4,5,6,6,5,3,5,5,5,5,6,6,6,6,6,6,,,,,,,,,,,,,,,,2,6,6,6,2,6,6,6,2,Good,Good,4,4,
8/8/22 11:09,452,3,4,6,6,6,3,4,6,6,6,4,5,5,4,5,5,1,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,,,,,
8/17/22 12:00,452,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,,,,,,,,,,,,,,,,6,7,7,7,6,7,7,7,2,Excellent,Excellent,7,6,
7/12/22 15:27,452,4,5,5,5,6,4,5,5,5,6,,,,,,,1,2,1,1,1,1,1,1,2,1,1,1,1,1,2,2,4,6,4,2,4,6,5,3,,,,,0
3/21/22 8:52,453,4,6,6,5,6,3,6,6,5,6,7,5,4,7,7,6,2,2,1,1,2,1,1,1,3,2,1,1,1,1,1,4,6,5,6,4,7,7,6,1,,,,,
